ano,valor,pais,codigo_pais,indicador,categoria
2024,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2023,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2022,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2021,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2020,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2019,100.024337768555,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2018,99.5994873046875,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2017,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2016,94.9354095458984,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2015,97.3412780761719,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2014,95.0102615356445,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2013,94.7592391967773,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2012,95.7465286254883,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2011,90.6035079956055,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2010,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2009,93.3545227050781,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2008,95.4120483398438,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2007,93.1290435791016,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2006,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2005,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2004,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2003,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2002,,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2001,99.0294189453125,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2000,95.4882583618164,Russian Federation,RU,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
