ano,topic_code,pais,codigo_pais
2024,,Germany,DE
2023,54343.2265084958,Germany,DE
2022,49686.1154582583,Germany,DE
2021,52265.6541620571,Germany,DE
2020,47379.765194548,Germany,DE
2019,47623.8656074829,Germany,DE
2018,48874.8595028454,Germany,DE
2017,45526.5999576533,Germany,DE
2016,42961.0356905775,Germany,DE
2015,41911.0109851054,Germany,DE
2014,48971.0824722599,Germany,DE
2013,47220.0102098851,Germany,DE
2012,44735.5882319701,Germany,DE
2011,47646.582043143,Germany,DE
2010,42409.9356994694,Germany,DE
2009,42487.2137101496,Germany,DE
2008,46386.3295924799,Germany,DE
2007,42350.9217211489,Germany,DE
2006,36980.3349948954,Germany,DE
2005,35084.4363546269,Germany,DE
2004,34566.7359143735,Germany,DE
2003,30711.1022511331,Germany,DE
2002,25486.5942008748,Germany,DE
2001,23878.3641471651,Germany,DE
2000,23925.8559901991,Germany,DE
